Area,year,Crime Type,Latitude,Longitude
Berea,2012,COMMON ASSAULT,39.30903,-76.58182
Berea,2012,BURGLARY,39.30588,-76.58071
Berea,2016,SHOOTING,39.30478,-76.58259
Berea,2015,ROBBERY - RESIDENCE,39.30814,-76.5785
Berea,2012,AUTO THEFT,39.30809,-76.57993
Berea,2014,COMMON ASSAULT,39.30811,-76.58283
Berea,2013,COMMON ASSAULT,39.30593,-76.58069
Berea,2017,COMMON ASSAULT,39.30522,-76.58131
Berea,2016,ROBBERY - STREET,39.30505,-76.57555
Berea,2015,AGG. ASSAULT,39.30478,-76.58259
Berea,2013,COMMON ASSAULT,39.30488,-76.58129
Berea,2015,COMMON ASSAULT,39.30614,-76.57368
Berea,2016,ARSON,39.306,-76.57843
Berea,2013,LARCENY,39.30694,-76.58082
Berea,2014,SHOOTING,39.30521,-76.57495
Berea,2015,AUTO THEFT,39.30919,-76.58288
Berea,2013,AUTO THEFT,39.30845,-76.58001
Berea,2017,LARCENY FROM AUTO,39.30928,-76.57522
Berea,2016,COMMON ASSAULT,39.308,-76.5807
Berea,2014,LARCENY FROM AUTO,39.30594,-76.58046
Berea,2013,COMMON ASSAULT,39.30692,-76.58271
Berea,2012,BURGLARY,39.30493,-76.57836
Berea,2012,AUTO THEFT,39.30735,-76.57579
Berea,2012,COMMON ASSAULT,39.30592,-76.58084
Berea,2013,ASSAULT BY THREAT,39.30614,-76.57372
Berea,2015,COMMON ASSAULT,39.30539,-76.58066
Berea,2015,AGG. ASSAULT,39.3098,-76.57309
Berea,2013,AUTO THEFT,39.308,-76.58076
Berea,2017,COMMON ASSAULT,39.30522,-76.58131
Berea,2017,LARCENY,39.30917,-76.58233
Berea,2014,COMMON ASSAULT,39.3098,-76.57309
Berea,2015,BURGLARY,39.3065,-76.58139
Berea,2015,AUTO THEFT,39.31104,-76.57313
Berea,2014,LARCENY,39.30613,-76.57562
Berea,2016,AUTO THEFT,39.30917,-76.58233
Berea,2017,LARCENY,39.30698,-76.57974
Berea,2016,COMMON ASSAULT,39.30549,-76.57568
Berea,2015,LARCENY FROM AUTO,39.30512,-76.57373
Berea,2012,BURGLARY,39.3053,-76.57495
Berea,2017,COMMON ASSAULT,39.30845,-76.57488
Berea,2016,LARCENY,39.31264,-76.58374
Berea,2016,COMMON ASSAULT,39.30919,-76.5774
Berea,2013,SHOOTING,39.30699,-76.58143
Berea,2015,LARCENY,39.30505,-76.5813
Berea,2015,BURGLARY,39.30754,-76.57482
Berea,2013,BURGLARY,39.30758,-76.57475
Berea,2013,LARCENY,39.31415,-76.57316
Berea,2015,LARCENY,39.31028,-76.58293
Berea,2013,COMMON ASSAULT,39.30546,-76.57568
Berea,2012,COMMON ASSAULT,39.30592,-76.57953
Berea,2012,AGG. ASSAULT,39.30535,-76.57567
Berea,2012,AUTO THEFT,39.30595,-76.58021
Berea,2013,LARCENY,39.30739,-76.57384
Berea,2015,ROBBERY - STREET,39.30512,-76.57373
Berea,2013,COMMON ASSAULT,39.30834,-76.58284
Berea,2017,AGG. ASSAULT,39.3098,-76.57309
Berea,2012,AGG. ASSAULT,39.30516,-76.57698
Berea,2016,AUTO THEFT,39.31264,-76.58374
Berea,2015,BURGLARY,39.30695,-76.5805
Berea,2013,COMMON ASSAULT,39.30918,-76.57759
Berea,2015,BURGLARY,39.30739,-76.57759
Berea,2013,AUTO THEFT,39.30724,-76.58227
Berea,2017,BURGLARY,39.30629,-76.58272
Berea,2014,COMMON ASSAULT,39.30904,-76.58144
Berea,2017,AGG. ASSAULT,39.30547,-76.57496
Berea,2014,COMMON ASSAULT,39.31259,-76.58306
Berea,2014,AUTO THEFT,39.30918,-76.57759
Berea,2015,BURGLARY,39.30546,-76.58125
Berea,2016,LARCENY FROM AUTO,39.30853,-76.58151
Berea,2015,AUTO THEFT,39.30919,-76.57744
Berea,2014,BURGLARY,39.30657,-76.57302
Berea,2014,BURGLARY,39.3091,-76.57994
Berea,2014,LARCENY,39.31415,-76.57316
Berea,2016,COMMON ASSAULT,39.30751,-76.58137
Berea,2017,AGG. ASSAULT,39.3098,-76.57309
Berea,2013,LARCENY FROM AUTO,39.30715,-76.57663
Berea,2016,COMMON ASSAULT,39.30501,-76.58123
Berea,2017,ARSON,39.30917,-76.58233
Berea,2014,AUTO THEFT,39.30839,-76.57488
Berea,2013,COMMON ASSAULT,39.30914,-76.57742
Berea,2014,LARCENY FROM AUTO,39.30731,-76.57579
Berea,2015,LARCENY,39.30854,-76.57306
Berea,2016,AGG. ASSAULT,39.30715,-76.57663
Berea,2015,AGG. ASSAULT,39.30589,-76.58043
Berea,2017,BURGLARY,39.30917,-76.58233
Berea,2013,AUTO THEFT,39.30876,-76.57866
Berea,2015,COMMON ASSAULT,39.3098,-76.57309
Berea,2017,LARCENY,39.30803,-76.58139
Berea,2012,LARCENY,39.30803,-76.57992
Berea,2013,COMMON ASSAULT,39.30518,-76.57565
Berea,2012,COMMON ASSAULT,39.30488,-76.58129
Berea,2016,BURGLARY,39.30836,-76.57855
Berea,2014,COMMON ASSAULT,39.3098,-76.57309
Berea,2016,AGG. ASSAULT,39.30544,-76.57942
Berea,2014,COMMON ASSAULT,39.30598,-76.57909
Berea,2015,SHOOTING,39.30478,-76.58259
Berea,2012,BURGLARY,39.30861,-76.58145
Berea,2013,LARCENY,39.30693,-76.58243
Berea,2012,LARCENY FROM AUTO,39.3098,-76.57309
Berea,2016,LARCENY FROM AUTO,39.30839,-76.57577
Berea,2015,ROBBERY - CARJACKING,39.3098,-76.57309
Berea,2016,COMMON ASSAULT,39.30694,-76.58213
Berea,2012,AGG. ASSAULT,39.30799,-76.58245
Berea,2017,BURGLARY,39.30543,-76.58125
Berea,2012,AUTO THEFT,39.30546,-76.58125
Berea,2014,AGG. ASSAULT,39.30524,-76.57488
Berea,2015,COMMON ASSAULT,39.3049,-76.57959
Berea,2016,ROBBERY - STREET,39.30632,-76.57384
Berea,2017,BURGLARY,39.30594,-76.58058
Berea,2016,ROBBERY - CARJACKING,39.30853,-76.58151
Berea,2012,COMMON ASSAULT,39.30641,-76.58086
Berea,2013,AUTO THEFT,39.30838,-76.57488
Berea,2013,COMMON ASSAULT,39.30587,-76.58083
Berea,2012,LARCENY FROM AUTO,39.3054,-76.57699
Berea,2014,LARCENY,39.30866,-76.58286
Berea,2014,BURGLARY,39.30629,-76.57752
Berea,2013,LARCENY,39.30965,-76.5829
Berea,2014,AGG. ASSAULT,39.30926,-76.57572
Berea,2012,LARCENY,39.31284,-76.58369
Berea,2016,COMMON ASSAULT,39.3098,-76.57309
Berea,2012,LARCENY,39.30905,-76.57986
Berea,2015,AGG. ASSAULT,39.30478,-76.58259
Berea,2017,RAPE,39.3083,-76.57583
Berea,2015,ROBBERY - STREET,39.30485,-76.58077
Berea,2014,BURGLARY,39.30637,-76.57661
Berea,2015,COMMON ASSAULT,39.30522,-76.57488
Berea,2015,AGG. ASSAULT,39.30823,-76.57861
Berea,2016,LARCENY,39.30795,-76.58208
Berea,2015,ROBBERY - STREET,39.30491,-76.57935
Berea,2013,AUTO THEFT,39.30842,-76.58001
Berea,2017,COMMON ASSAULT,39.3098,-76.57309
Berea,2014,COMMON ASSAULT,39.30857,-76.57857
Berea,2012,BURGLARY,39.3127,-76.58287
Berea,2013,LARCENY,39.30491,-76.57931
Better Waverly,2017,ROBBERY - STREET,39.32829,-76.60813
Better Waverly,2012,BURGLARY,39.32374,-76.60806
Better Waverly,2014,ROBBERY - STREET,39.32831,-76.59789
Better Waverly,2012,AGG. ASSAULT,39.32174,-76.60601
Better Waverly,2015,LARCENY,39.32768,-76.60939
Better Waverly,2017,LARCENY,39.32722,-76.60864
Better Waverly,2017,LARCENY,39.32829,-76.60813
Better Waverly,2016,BURGLARY,39.32009,-76.60866
Better Waverly,2017,AUTO THEFT,39.32829,-76.60813
Better Waverly,2016,AGG. ASSAULT,39.32042,-76.60944
Better Waverly,2012,BURGLARY,39.32154,-76.60782
Better Waverly,2014,LARCENY,39.32829,-76.60813
Better Waverly,2016,AGG. ASSAULT,39.31836,-76.60691
Better Waverly,2014,LARCENY FROM AUTO,39.32533,-76.60499
Better Waverly,2014,LARCENY,39.32691,-76.60938
Better Waverly,2015,ROBBERY - COMMERCIAL,39.32829,-76.60813
Better Waverly,2013,BURGLARY,39.32433,-76.60089
Better Waverly,2015,BURGLARY,39.32508,-76.60938
Better Waverly,2016,BURGLARY,39.32763,-76.60939
